"","datetime","transaction_type","keterangan","merchant_type","status","count"
"1319",2024-05-18,"0040","Transfer to Other Bank Inquiry","igate6017","00",3606
"1320",2024-05-18,"0041","Transfer to Other Bank Posting","igate6014","00",33
"1321",2024-05-18,"0041","Transfer to Other Bank Posting","igate6017","00",2137
"1323",2024-05-18,"0115","Rate Exchange (Info Kurs)","igate6017","00",52
"1324",2024-05-18,"0116","Mini Statement","igate6017","00",4008
"1326",2024-05-18,"1012","Inquiry Topup DANA","igate6014","00",16006
"1327",2024-05-18,"1013","Posting Topup DANA","igate6014","00",782
"1328",2024-05-18,"1027","Duplicate Check Compliance","igate6017","00",14
"1329",2024-05-18,"1028","Create Compliance","igate6017","00",14
"1330",2024-05-18,"1029","Create CIF","igate6017","00",14
"1331",2024-05-18,"1030","Create Account","igate6017","00",14
"1332",2024-05-18,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",4
"1333",2024-05-18,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",32
"1334",2024-05-18,"1132","KAI Purchase K2 Inquiry Fare","igate6017","00",5
"1335",2024-05-18,"1133","KAI Purchase K3 Booking Ticket","igate6017","00",2
"1336",2024-05-18,"1136","KAI Purchase K6 Inquiry Seat","igate6017","00",3
"1337",2024-05-18,"1139","Sepulsa Paket Data","igate6017","00",55
"1338",2024-05-18,"1141","Rintis TopUp Ovo Inq","igate6017","00",637
"1339",2024-05-18,"1142","Rintis TopUp Ovo Post","igate6017","00",279
"1340",2024-05-18,"1143","Rintis TopUp Gopay Inq","igate6017","00",724
"1341",2024-05-18,"1144","Rintis TopUp Gopay Post","igate6017","00",321
"1342",2024-05-18,"1147","Rintis TopUp LinkAja Inq","igate6017","00",25
"1343",2024-05-18,"1148","Rintis TopUp LinkAja Post","igate6017","00",12
"1344",2024-05-18,"1151","XL Postpaid Inquiry","igate6017","00",3
"1345",2024-05-18,"1152","XL Postpaid Posting","igate6017","00",1
"1346",2024-05-18,"1156","Sepulsa PDAM Inquiry","igate6017","00",4
"1347",2024-05-18,"1157","Sepulsa PDAM Posting","igate6017","00",3
"1348",2024-05-18,"A001","Register ARO","igate6017","00",684
"1349",2024-05-18,"A002","Upgrade Akun ARO","igate6017","00",22
"1350",2024-05-18,"A004","Inquiry Balance Simple Account","igate6017","00",35756
"1351",2024-05-18,"A006","Topup E-Money","igate6017","00",259
"1352",2024-05-18,"A012","Account Statement Inquiry","igate6017","00",16
"1353",2024-05-18,"A013","Inquiry CIF ARO","igate6017","00",142
"1354",2024-05-18,"A014","Mini Statement ARO","igate6017","00",68
"1355",2024-05-18,"BEM0","Update Flag BEM","igate6017","00",21
"1361",2024-05-18,"DKCP","Inquiry Data KTP ","igate6017","00",206
"1362",2024-05-18,"ECI0","ECI Authentication","igate6017","00",157
"1363",2024-05-18,"MPN0","MPN Inquiry","igate6014","00",1
"1364",2024-05-18,"MPN1","MPN Payment and Check Status","igate6014","00",1
"1365",2024-05-18,"QR00","QRIS Inquiry MPAN","igate6017","00",2891
"1366",2024-05-18,"QR01","QRIS Posting Payment","igate6017","00",2476
"1367",2024-05-19,"0000","CIF Inquiry","igate6017","00",333
"1368",2024-05-19,"0001","Balance Inquiry","igate6017","00",757
"1369",2024-05-19,"0002","Saving Accounts Inquiry","igate6017","00",32767
"1370",2024-05-19,"0003","Deposit Accounts Inquiry","igate6017","00",156
"1371",2024-05-19,"0004","Loan Accounts Inquiry","igate6017","00",385
"1372",2024-05-19,"0005","Account Statement Inquiry","igate6017","00",1130
"1373",2024-05-19,"0006","Transfer Overbook Inquiry","igate6017","00",740
"1374",2024-05-19,"0007","Transfer Overbook Posting","igate6014","00",184
"1375",2024-05-19,"0007","Transfer Overbook Posting","igate6017","00",523
"1376",2024-05-19,"0010","Telco Purchase","igate6017","00",367
"1377",2024-05-19,"0011","PLN Purchase Inquiry","igate6017","00",227
"1378",2024-05-19,"0012","PLN Purchase Posting","igate6017","00",203
"1379",2024-05-19,"0013","PLN Payment Inquiry","igate6017","00",110
"1380",2024-05-19,"0014","PLN Payment Posting","igate6017","00",42
"1381",2024-05-19,"0017","Telco Postpaid Inquiry","igate6017","00",26
"1382",2024-05-19,"0018","Telco Postpaid Posting","igate6017","00",12
"1383",2024-05-19,"0019","Telkom Payment Inquiry","igate6017","00",26
"1384",2024-05-19,"0020","Telkom Payment Posting","igate6017","00",13
"1385",2024-05-19,"0021","Internet Payment Inquiry","igate6017","00",2
"1386",2024-05-19,"0022","Internet Payment Posting","igate6017","00",1
"1387",2024-05-19,"0023","TV Payment Inquiry","igate6017","00",6
"1388",2024-05-19,"0024","TV Payment Posting","igate6017","00",3
"1389",2024-05-19,"0029","Payment VA Inquiry","igate6017","00",2
"1390",2024-05-19,"0030","Payment VA Posting","igate6017","00",1
"1391",2024-05-19,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",30
"1392",2024-05-19,"0040","Transfer to Other Bank Inquiry","igate6014","00",30
"1393",2024-05-19,"0040","Transfer to Other Bank Inquiry","igate6017","00",2567
"1394",2024-05-19,"0041","Transfer to Other Bank Posting","igate6014","00",28
"1395",2024-05-19,"0041","Transfer to Other Bank Posting","igate6017","00",1476
"1397",2024-05-19,"0115","Rate Exchange (Info Kurs)","igate6017","00",58
"1398",2024-05-19,"0116","Mini Statement","igate6017","00",2612
"1400",2024-05-19,"1012","Inquiry Topup DANA","igate6014","00",14834
"1401",2024-05-19,"1013","Posting Topup DANA","igate6014","00",631
"1402",2024-05-19,"1027","Duplicate Check Compliance","igate6017","00",23
"1403",2024-05-19,"1028","Create Compliance","igate6017","00",23
"1404",2024-05-19,"1029","Create CIF","igate6017","00",23
"1405",2024-05-19,"1030","Create Account","igate6017","00",24
"1406",2024-05-19,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",5
"1407",2024-05-19,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",74
"1408",2024-05-19,"1132","KAI Purchase K2 Inquiry Fare","igate6017","00",2
"1409",2024-05-19,"1139","Sepulsa Paket Data","igate6017","00",40
"1410",2024-05-19,"1141","Rintis TopUp Ovo Inq","igate6017","00",565
"1411",2024-05-19,"1142","Rintis TopUp Ovo Post","igate6017","00",246
"1412",2024-05-19,"1143","Rintis TopUp Gopay Inq","igate6017","00",627
"1413",2024-05-19,"1144","Rintis TopUp Gopay Post","igate6017","00",257
"1414",2024-05-19,"1147","Rintis TopUp LinkAja Inq","igate6017","00",17
"1415",2024-05-19,"1148","Rintis TopUp LinkAja Post","igate6017","00",8
"1416",2024-05-19,"1151","XL Postpaid Inquiry","igate6017","00",2
"1417",2024-05-19,"1152","XL Postpaid Posting","igate6017","00",1
"1418",2024-05-19,"1156","Sepulsa PDAM Inquiry","igate6017","00",8
"1419",2024-05-19,"1157","Sepulsa PDAM Posting","igate6017","00",4
"1420",2024-05-19,"A001","Register ARO","igate6017","00",724
"1421",2024-05-19,"A002","Upgrade Akun ARO","igate6017","00",20
"1422",2024-05-19,"A004","Inquiry Balance Simple Account","igate6017","00",24337
"1423",2024-05-19,"A006","Topup E-Money","igate6017","00",196
"1424",2024-05-19,"A012","Account Statement Inquiry","igate6017","00",25
"1425",2024-05-19,"A013","Inquiry CIF ARO","igate6017","00",122
"1426",2024-05-19,"A014","Mini Statement ARO","igate6017","00",60
"1427",2024-05-19,"BEM0","Update Flag BEM","igate6017","00",26
"1435",2024-05-19,"DKCP","Inquiry Data KTP ","igate6017","00",175
"1436",2024-05-19,"ECI0","ECI Authentication","igate6017","00",182
"1437",2024-05-19,"QR00","QRIS Inquiry MPAN","igate6017","00",2501
"1438",2024-05-19,"QR01","QRIS Posting Payment","igate6017","00",2162
"1439",2024-05-20,"0000","CIF Inquiry","igate6017","00",1155
"1440",2024-05-20,"0001","Balance Inquiry","igate6017","00",6166
"1441",2024-05-20,"0002","Saving Accounts Inquiry","igate6017","00",45720
"1442",2024-05-20,"0003","Deposit Accounts Inquiry","igate6017","00",287
"1443",2024-05-20,"0004","Loan Accounts Inquiry","igate6017","00",517
"1444",2024-05-20,"0005","Account Statement Inquiry","igate6017","00",4103
"1445",2024-05-20,"0006","Transfer Overbook Inquiry","igate6017","00",1326
"1446",2024-05-20,"0007","Transfer Overbook Posting","igate6014","00",322
"1447",2024-05-20,"0007","Transfer Overbook Posting","igate6017","00",956
"1448",2024-05-20,"0008","Transfer SKN Posting","igate6014","00",21
"1449",2024-05-20,"0008","Transfer SKN Posting","igate6017","00",29
"1450",2024-05-20,"0009","Transfer RTGS Posting","igate6014","00",5
"1451",2024-05-20,"0009","Transfer RTGS Posting","igate6017","00",5
"1452",2024-05-20,"0010","Telco Purchase","igate6017","00",379
"1453",2024-05-20,"0011","PLN Purchase Inquiry","igate6017","00",229
"1454",2024-05-20,"0012","PLN Purchase Posting","igate6017","00",194
"1455",2024-05-20,"0013","PLN Payment Inquiry","igate6017","00",232
"1456",2024-05-20,"0014","PLN Payment Posting","igate6017","00",92
"1457",2024-05-20,"0015","PLN Nontaglis Payment Inquiry","igate6017","00",4
"1458",2024-05-20,"0016","PLN Nontaglis Payment Posting","igate6017","00",1
"1459",2024-05-20,"0017","Telco Postpaid Inquiry","igate6017","00",46
"1460",2024-05-20,"0018","Telco Postpaid Posting","igate6017","00",21
"1461",2024-05-20,"0019","Telkom Payment Inquiry","igate6017","00",80
"1462",2024-05-20,"0020","Telkom Payment Posting","igate6017","00",37
"1463",2024-05-20,"0021","Internet Payment Inquiry","igate6017","00",4
"1464",2024-05-20,"0022","Internet Payment Posting","igate6017","00",2
"1465",2024-05-20,"0023","TV Payment Inquiry","igate6017","00",13
"1466",2024-05-20,"0024","TV Payment Posting","igate6017","00",5
"1467",2024-05-20,"0029","Payment VA Inquiry","igate6017","00",29
"1468",2024-05-20,"0030","Payment VA Posting","igate6017","00",10
"1469",2024-05-20,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",27
"1470",2024-05-20,"0040","Transfer to Other Bank Inquiry","igate6014","00",137
"1471",2024-05-20,"0040","Transfer to Other Bank Inquiry","igate6017","00",2937
"1472",2024-05-20,"0041","Transfer to Other Bank Posting","igate6014","00",118
"1473",2024-05-20,"0041","Transfer to Other Bank Posting","igate6017","00",1609
"1475",2024-05-20,"0115","Rate Exchange (Info Kurs)","igate6017","00",43
"1476",2024-05-20,"0116","Mini Statement","igate6017","00",3635
"1480",2024-05-20,"1012","Inquiry Topup DANA","igate6014","00",14229
"1481",2024-05-20,"1013","Posting Topup DANA","igate6014","00",596
"1482",2024-05-20,"1014","Inquiry Pembayaran Kartu Kredit","igate6014","00",1
"1483",2024-05-20,"1027","Duplicate Check Compliance","igate6017","00",35
"1484",2024-05-20,"1028","Create Compliance","igate6017","00",35
"1485",2024-05-20,"1029","Create CIF","igate6017","00",35
"1486",2024-05-20,"1030","Create Account","igate6017","00",35
"1487",2024-05-20,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",2
"1488",2024-05-20,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",21
"1489",2024-05-20,"1132","KAI Purchase K2 Inquiry Fare","igate6017","00",1
"1490",2024-05-20,"1139","Sepulsa Paket Data","igate6017","00",59
"1491",2024-05-20,"1141","Rintis TopUp Ovo Inq","igate6017","00",482
"1492",2024-05-20,"1142","Rintis TopUp Ovo Post","igate6017","00",207
"1493",2024-05-20,"1143","Rintis TopUp Gopay Inq","igate6017","00",772
"1494",2024-05-20,"1144","Rintis TopUp Gopay Post","igate6017","00",291
"1495",2024-05-20,"1147","Rintis TopUp LinkAja Inq","igate6017","00",19
"1496",2024-05-20,"1148","Rintis TopUp LinkAja Post","igate6017","00",7
"1497",2024-05-20,"1151","XL Postpaid Inquiry","igate6017","00",8
"1498",2024-05-20,"1152","XL Postpaid Posting","igate6017","00",4
"1499",2024-05-20,"1155","Sepulsa Check Status","igate6017","00",2
"1500",2024-05-20,"1156","Sepulsa PDAM Inquiry","igate6017","00",32
"1501",2024-05-20,"1157","Sepulsa PDAM Posting","igate6014","00",1
"1502",2024-05-20,"1157","Sepulsa PDAM Posting","igate6017","00",19
"1503",2024-05-20,"A001","Register ARO","igate6017","00",1536
"1504",2024-05-20,"A002","Upgrade Akun ARO","igate6017","00",32
"1505",2024-05-20,"A004","Inquiry Balance Simple Account","igate6017","00",30556
"1506",2024-05-20,"A006","Topup E-Money","igate6017","00",230
"1507",2024-05-20,"A012","Account Statement Inquiry","igate6017","00",16
"1508",2024-05-20,"A013","Inquiry CIF ARO","igate6017","00",89
"1509",2024-05-20,"A014","Mini Statement ARO","igate6017","00",66
"1510",2024-05-20,"A016","Posting Transfer Emoney","igate6017","00",3
"1511",2024-05-20,"BEM0","Update Flag BEM","igate6017","00",49
"1517",2024-05-20,"DKCP","Inquiry Data KTP ","igate6017","00",310
"1518",2024-05-20,"ECI0","ECI Authentication","igate6017","00",142
"1519",2024-05-20,"MPN0","MPN Inquiry","igate6014","00",1
"1520",2024-05-20,"MPN1","MPN Payment and Check Status","igate6014","00",21
"1521",2024-05-20,"MPN1","MPN Payment and Check Status","igate6017","00",29
"1522",2024-05-20,"QR00","QRIS Inquiry MPAN","igate6017","00",2584
"1523",2024-05-20,"QR01","QRIS Posting Payment","igate6017","00",2149
"1524",2024-05-21,"0000","CIF Inquiry","igate6017","00",1114
"1525",2024-05-21,"0001","Balance Inquiry","igate6017","00",3960
"1526",2024-05-21,"0002","Saving Accounts Inquiry","igate6017","00",54024
"1527",2024-05-21,"0003","Deposit Accounts Inquiry","igate6017","00",245
"1528",2024-05-21,"0004","Loan Accounts Inquiry","igate6017","00",558
"1529",2024-05-21,"0005","Account Statement Inquiry","igate6017","00",3646
"1530",2024-05-21,"0006","Transfer Overbook Inquiry","igate6017","00",1307
"1531",2024-05-21,"0007","Transfer Overbook Posting","igate6014","00",338
"1532",2024-05-21,"0007","Transfer Overbook Posting","igate6017","00",962
"1533",2024-05-21,"0008","Transfer SKN Posting","igate6014","00",2
"1534",2024-05-21,"0008","Transfer SKN Posting","igate6017","00",14
"1535",2024-05-21,"0009","Transfer RTGS Posting","igate6014","00",2
"1536",2024-05-21,"0009","Transfer RTGS Posting","igate6017","00",3
"1537",2024-05-21,"0010","Telco Purchase","igate6017","00",358
"1538",2024-05-21,"0011","PLN Purchase Inquiry","igate6017","00",259
"1539",2024-05-21,"0012","PLN Purchase Posting","igate6017","00",224
"1540",2024-05-21,"0013","PLN Payment Inquiry","igate6017","00",116
"1541",2024-05-21,"0014","PLN Payment Posting","igate6017","00",50
"1542",2024-05-21,"0017","Telco Postpaid Inquiry","igate6017","00",22
"1543",2024-05-21,"0018","Telco Postpaid Posting","igate6017","00",10
"1544",2024-05-21,"0019","Telkom Payment Inquiry","igate6017","00",40
"1545",2024-05-21,"0020","Telkom Payment Posting","igate6017","00",16
"1546",2024-05-21,"0021","Internet Payment Inquiry","igate6017","00",6
"1547",2024-05-21,"0022","Internet Payment Posting","igate6017","00",3
"1548",2024-05-21,"0023","TV Payment Inquiry","igate6017","00",12
"1549",2024-05-21,"0024","TV Payment Posting","igate6017","00",4
"1550",2024-05-21,"0029","Payment VA Inquiry","igate6017","00",20
"1551",2024-05-21,"0030","Payment VA Posting","igate6017","00",6
"1552",2024-05-21,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",25
"1553",2024-05-21,"0040","Transfer to Other Bank Inquiry","igate6014","00",106
"1554",2024-05-21,"0040","Transfer to Other Bank Inquiry","igate6017","00",3496
"1555",2024-05-21,"0041","Transfer to Other Bank Posting","igate6014","00",85
"1556",2024-05-21,"0041","Transfer to Other Bank Posting","igate6017","00",1956
"1558",2024-05-21,"0115","Rate Exchange (Info Kurs)","igate6017","00",77
"1559",2024-05-21,"0116","Mini Statement","igate6017","00",4529
"1561",2024-05-21,"1012","Inquiry Topup DANA","igate6014","00",17931
"1562",2024-05-21,"1013","Posting Topup DANA","igate6014","00",675
"1563",2024-05-21,"1014","Inquiry Pembayaran Kartu Kredit","igate6014","00",1
"1564",2024-05-21,"1015","Posting Pembayaran Kartu Kredit","igate6014","00",1
"1565",2024-05-21,"1027","Duplicate Check Compliance","igate6017","00",66
"1566",2024-05-21,"1028","Create Compliance","igate6017","00",66
"1567",2024-05-21,"1029","Create CIF","igate6017","00",66
"1568",2024-05-21,"1030","Create Account","igate6017","00",66
"1569",2024-05-21,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",2
"1570",2024-05-21,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",21
"1571",2024-05-21,"1139","Sepulsa Paket Data","igate6017","00",47
"1572",2024-05-21,"1141","Rintis TopUp Ovo Inq","igate6017","00",499
"1573",2024-05-21,"1142","Rintis TopUp Ovo Post","igate6017","00",208
"1574",2024-05-21,"1143","Rintis TopUp Gopay Inq","igate6017","00",646
"1575",2024-05-21,"1144","Rintis TopUp Gopay Post","igate6017","00",271
"1576",2024-05-21,"1147","Rintis TopUp LinkAja Inq","igate6017","00",24
"1577",2024-05-21,"1148","Rintis TopUp LinkAja Post","igate6017","00",9
"1578",2024-05-21,"1151","XL Postpaid Inquiry","igate6017","00",7
"1579",2024-05-21,"1152","XL Postpaid Posting","igate6017","00",3
"1580",2024-05-21,"1155","Sepulsa Check Status","igate6017","00",2
"1581",2024-05-21,"1156","Sepulsa PDAM Inquiry","igate6017","00",6
"1582",2024-05-21,"1157","Sepulsa PDAM Posting","igate6017","00",3
"1583",2024-05-21,"A001","Register ARO","igate6017","00",2401
"1584",2024-05-21,"A002","Upgrade Akun ARO","igate6017","00",46
"1585",2024-05-21,"A004","Inquiry Balance Simple Account","igate6017","00",37770
"1586",2024-05-21,"A006","Topup E-Money","igate6017","00",264
"1587",2024-05-21,"A012","Account Statement Inquiry","igate6017","00",37
"1588",2024-05-21,"A013","Inquiry CIF ARO","igate6017","00",124
"1589",2024-05-21,"A014","Mini Statement ARO","igate6017","00",63
"1590",2024-05-21,"A016","Posting Transfer Emoney","igate6017","00",2
"1591",2024-05-21,"BEM0","Update Flag BEM","igate6017","00",84
"1598",2024-05-21,"DKCP","Inquiry Data KTP ","igate6017","00",273
"1599",2024-05-21,"ECI0","ECI Authentication","igate6017","00",226
"1600",2024-05-21,"QR00","QRIS Inquiry MPAN","igate6017","00",2915
"1601",2024-05-21,"QR01","QRIS Posting Payment","igate6017","00",2430
"1602",2024-05-22,"0000","CIF Inquiry","igate6017","00",1428
"1603",2024-05-22,"0001","Balance Inquiry","igate6017","00",4410
"1604",2024-05-22,"0002","Saving Accounts Inquiry","igate6017","00",64923
"1605",2024-05-22,"0003","Deposit Accounts Inquiry","igate6017","00",308
"1606",2024-05-22,"0004","Loan Accounts Inquiry","igate6017","00",517
"1607",2024-05-22,"0005","Account Statement Inquiry","igate6017","00",3961
"1608",2024-05-22,"0006","Transfer Overbook Inquiry","igate6017","00",1579
"1609",2024-05-22,"0007","Transfer Overbook Posting","igate6014","00",61
"1610",2024-05-22,"0007","Transfer Overbook Posting","igate6017","00",1190
"1611",2024-05-22,"0008","Transfer SKN Posting","igate6014","00",19
"1612",2024-05-22,"0008","Transfer SKN Posting","igate6017","00",32
"1613",2024-05-22,"0009","Transfer RTGS Posting","igate6014","00",5
"1614",2024-05-22,"0009","Transfer RTGS Posting","igate6017","00",6
"1615",2024-05-22,"0010","Telco Purchase","igate6017","00",319
"1616",2024-05-22,"0011","PLN Purchase Inquiry","igate6017","00",229
"1617",2024-05-22,"0012","PLN Purchase Posting","igate6017","00",201
"1618",2024-05-22,"0013","PLN Payment Inquiry","igate6017","00",51
"1619",2024-05-22,"0014","PLN Payment Posting","igate6017","00",21
"1620",2024-05-22,"0015","PLN Nontaglis Payment Inquiry","igate6017","00",2
"1621",2024-05-22,"0017","Telco Postpaid Inquiry","igate6017","00",47
"1622",2024-05-22,"0018","Telco Postpaid Posting","igate6017","00",22
"1623",2024-05-22,"0019","Telkom Payment Inquiry","igate6017","00",16
"1624",2024-05-22,"0020","Telkom Payment Posting","igate6017","00",6
"1625",2024-05-22,"0021","Internet Payment Inquiry","igate6017","00",1
"1626",2024-05-22,"0023","TV Payment Inquiry","igate6017","00",4
"1627",2024-05-22,"0024","TV Payment Posting","igate6017","00",2
"1628",2024-05-22,"0029","Payment VA Inquiry","igate6017","00",35
"1629",2024-05-22,"0030","Payment VA Posting","igate6017","00",9
"1630",2024-05-22,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",21
"1631",2024-05-22,"0040","Transfer to Other Bank Inquiry","igate6014","00",116
"1632",2024-05-22,"0040","Transfer to Other Bank Inquiry","igate6017","00",4135
"1633",2024-05-22,"0041","Transfer to Other Bank Posting","igate6014","00",102
"1634",2024-05-22,"0041","Transfer to Other Bank Posting","igate6017","00",2355
"1636",2024-05-22,"0115","Rate Exchange (Info Kurs)","igate6017","00",85
"1637",2024-05-22,"0116","Mini Statement","igate6017","00",4966
"1639",2024-05-22,"1012","Inquiry Topup DANA","igate6014","00",14140
"1640",2024-05-22,"1013","Posting Topup DANA","igate6014","00",684
"1641",2024-05-22,"1014","Inquiry Pembayaran Kartu Kredit","igate6014","00",1
"1642",2024-05-22,"1015","Posting Pembayaran Kartu Kredit","igate6014","00",1
"1643",2024-05-22,"1027","Duplicate Check Compliance","igate6017","00",28
"1644",2024-05-22,"1028","Create Compliance","igate6017","00",28
"1645",2024-05-22,"1029","Create CIF","igate6017","00",28
"1646",2024-05-22,"1030","Create Account","igate6017","00",28
"1647",2024-05-22,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",1
"1648",2024-05-22,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",9
"1649",2024-05-22,"1132","KAI Purchase K2 Inquiry Fare","igate6017","00",1
"1650",2024-05-22,"1139","Sepulsa Paket Data","igate6017","00",54
"1651",2024-05-22,"1141","Rintis TopUp Ovo Inq","igate6017","00",567
"1652",2024-05-22,"1142","Rintis TopUp Ovo Post","igate6017","00",241
"1653",2024-05-22,"1143","Rintis TopUp Gopay Inq","igate6017","00",599
"1654",2024-05-22,"1144","Rintis TopUp Gopay Post","igate6017","00",227
"1655",2024-05-22,"1147","Rintis TopUp LinkAja Inq","igate6017","00",13
"1656",2024-05-22,"1148","Rintis TopUp LinkAja Post","igate6017","00",5
"1657",2024-05-22,"1151","XL Postpaid Inquiry","igate6017","00",6
"1658",2024-05-22,"1152","XL Postpaid Posting","igate6017","00",2
"1659",2024-05-22,"1155","Sepulsa Check Status","igate6017","00",1
"1660",2024-05-22,"1156","Sepulsa PDAM Inquiry","igate6017","00",5
"1661",2024-05-22,"1157","Sepulsa PDAM Posting","igate6017","00",2
"1662",2024-05-22,"A001","Register ARO","igate6017","00",1929
"1663",2024-05-22,"A002","Upgrade Akun ARO","igate6017","00",37
"1664",2024-05-22,"A004","Inquiry Balance Simple Account","igate6017","00",38573
"1665",2024-05-22,"A006","Topup E-Money","igate6017","00",29
"1666",2024-05-22,"A012","Account Statement Inquiry","igate6017","00",16
"1667",2024-05-22,"A013","Inquiry CIF ARO","igate6017","00",123
"1668",2024-05-22,"A014","Mini Statement ARO","igate6017","00",82
"1669",2024-05-22,"BEM0","Update Flag BEM","igate6017","00",42
"1678",2024-05-22,"ECI0","ECI Authentication","igate6017","00",221
"1679",2024-05-22,"MPN0","MPN Inquiry","igate6014","00",2
"1680",2024-05-22,"MPN1","MPN Payment and Check Status","igate6014","00",1
"1681",2024-05-22,"QR00","QRIS Inquiry MPAN","igate6017","00",2858
"1682",2024-05-22,"QR01","QRIS Posting Payment","igate6017","00",2231
"1683",2024-05-23,"0000","CIF Inquiry","igate6017","00",499
"1684",2024-05-23,"0001","Balance Inquiry","igate6017","00",872
"1685",2024-05-23,"0002","Saving Accounts Inquiry","igate6017","00",37740
"1686",2024-05-23,"0003","Deposit Accounts Inquiry","igate6017","00",150
"1687",2024-05-23,"0004","Loan Accounts Inquiry","igate6017","00",431
"1688",2024-05-23,"0005","Account Statement Inquiry","igate6017","00",1646
"1689",2024-05-23,"0006","Transfer Overbook Inquiry","igate6017","00",640
"1690",2024-05-23,"0007","Transfer Overbook Posting","igate6014","00",46
"1691",2024-05-23,"0007","Transfer Overbook Posting","igate6017","00",469
"1692",2024-05-23,"0008","Transfer SKN Posting","igate6017","00",4
"1693",2024-05-23,"0010","Telco Purchase","igate6017","00",353
"1694",2024-05-23,"0011","PLN Purchase Inquiry","igate6017","00",241
"1695",2024-05-23,"0012","PLN Purchase Posting","igate6017","00",203
"1696",2024-05-23,"0013","PLN Payment Inquiry","igate6017","00",28
"1697",2024-05-23,"0014","PLN Payment Posting","igate6017","00",12
"1698",2024-05-23,"0015","PLN Nontaglis Payment Inquiry","igate6017","00",1
"1699",2024-05-23,"0017","Telco Postpaid Inquiry","igate6017","00",18
"1700",2024-05-23,"0018","Telco Postpaid Posting","igate6017","00",8
"1701",2024-05-23,"0019","Telkom Payment Inquiry","igate6017","00",4
"1702",2024-05-23,"0020","Telkom Payment Posting","igate6017","00",2
"1703",2024-05-23,"0023","TV Payment Inquiry","igate6017","00",1
"1704",2024-05-23,"0029","Payment VA Inquiry","igate6017","00",8
"1705",2024-05-23,"0030","Payment VA Posting","igate6017","00",3
"1706",2024-05-23,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",25
"1707",2024-05-23,"0040","Transfer to Other Bank Inquiry","igate6014","00",62
"1708",2024-05-23,"0040","Transfer to Other Bank Inquiry","igate6017","00",2919
"1709",2024-05-23,"0041","Transfer to Other Bank Posting","igate6014","00",61
"1710",2024-05-23,"0041","Transfer to Other Bank Posting","igate6017","00",1686
"1712",2024-05-23,"0115","Rate Exchange (Info Kurs)","igate6017","00",56
"1713",2024-05-23,"0116","Mini Statement","igate6017","00",2818
"1715",2024-05-23,"1012","Inquiry Topup DANA","igate6014","00",14394
"1716",2024-05-23,"1013","Posting Topup DANA","igate6014","00",499
"1717",2024-05-23,"1027","Duplicate Check Compliance","igate6017","00",27
"1718",2024-05-23,"1028","Create Compliance","igate6017","00",27
"1719",2024-05-23,"1029","Create CIF","igate6017","00",27
"1720",2024-05-23,"1030","Create Account","igate6017","00",28
"1721",2024-05-23,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",4
"1722",2024-05-23,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",41
"1723",2024-05-23,"1132","KAI Purchase K2 Inquiry Fare","igate6017","00",4
"1724",2024-05-23,"1139","Sepulsa Paket Data","igate6017","00",54
"1725",2024-05-23,"1141","Rintis TopUp Ovo Inq","igate6017","00",473
"1726",2024-05-23,"1142","Rintis TopUp Ovo Post","igate6017","00",205
"1727",2024-05-23,"1143","Rintis TopUp Gopay Inq","igate6017","00",547
"1728",2024-05-23,"1144","Rintis TopUp Gopay Post","igate6017","00",230
"1729",2024-05-23,"1147","Rintis TopUp LinkAja Inq","igate6017","00",9
"1730",2024-05-23,"1148","Rintis TopUp LinkAja Post","igate6017","00",4
"1731",2024-05-23,"1151","XL Postpaid Inquiry","igate6017","00",4
"1732",2024-05-23,"1152","XL Postpaid Posting","igate6017","00",1
"1733",2024-05-23,"1155","Sepulsa Check Status","igate6017","00",2
"1734",2024-05-23,"1156","Sepulsa PDAM Inquiry","igate6017","00",3
"1735",2024-05-23,"1157","Sepulsa PDAM Posting","igate6017","00",2
"1736",2024-05-23,"A001","Register ARO","igate6017","00",2529
"1737",2024-05-23,"A002","Upgrade Akun ARO","igate6017","00",33
"1738",2024-05-23,"A004","Inquiry Balance Simple Account","igate6017","00",25094
"1739",2024-05-23,"A006","Topup E-Money","igate6017","00",19
"1740",2024-05-23,"A012","Account Statement Inquiry","igate6017","00",20
"1741",2024-05-23,"A013","Inquiry CIF ARO","igate6017","00",105
"1742",2024-05-23,"A014","Mini Statement ARO","igate6017","00",62
"1743",2024-05-23,"A016","Posting Transfer Emoney","igate6017","00",2
